authority_id,authority_name_he,authority_name_en,district,population,socioeconomic_cluster,year,total_waste_tons,kg_per_capita_day,pct_recycled,pct_landfilled,pct_other_recovery,reported,source_url,source_name
,בני שמעון,Bene Shim'on,,11508.0,,2016,8785.560000000001,2.6153123699962277,34.574460819799754,65.42553918020026,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
9800,בנימינה-גבעת עדה,Binyamina-Giv'at Ada,,15268.0,,2016,6147.6,1.122101247570113,33.97927646561259,66.0207235343874,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1326,"בסמ""ה",Basma,,11266.0,,2016,3950.0,1.1959241693246965,1.5189873417721518,98.48101265822785,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
944,בסמת טבעון,Basmat Tab'un,,8043.0,,2016,3250.63,1.1775533011289643,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
483,בענה,Bi'ne,,8518.0,,2016,4810.792,1.6567471629431865,0.2683965550786648,99.73160344492133,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,ברנר,Brenner,,7758.0,,2016,7657.68,2.698385235431441,32.82071071133816,67.17928928866183,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
6200,בת ים,Bat Yam,,128152.0,,2016,73550.391,1.5633130114349734,16.065843891978766,83.93415610802123,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1292,ג'דיידה-מכר,Judeide-Maker,,19842.0,,2016,8704.6233,1.182510624207196,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
485,ג'ולס,Julis,,6543.0,,2016,2242.1130000000003,0.9966375180442533,0.9117738490432908,99.0882261509567,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
627,ג'לג'וליה,Jaljulye,,10502.0,,2016,3415.326,0.9859913102472682,31.767597002453062,68.23240299754694,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
541,ג'סר א-זרקא,Jisr Az-Zarqa,,15418.0,,2016,6000.0,1.1671238712331684,1.35,98.65,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
487,ג'ש (גוש חלב),Jish(Gush Halav),,3256.0,,2016,1131.09,1.0067825576116851,5.400984890680672,94.59901510931934,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
628,ג'ת,Jatt,,12232.0,,2016,5550.379999999999,1.3458288829051424,21.851657003664616,78.14834299633537,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3730,גבעת זאב,Giv'at Ze'ev,,22117.0,,2016,7722.6269999999995,1.2827623494471214,32.088070549050215,67.91192945094978,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
681,גבעת שמואל,Giv'at Shemu'el,,27472.0,,2016,11051.308,1.1910450479675685,18.266263142788162,81.73373685721184,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
6300,גבעתיים,Giv'atayim,,58052.0,,2016,28227.0,1.3331651940308658,21.794735536897296,78.20526446310271,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2550,גדרה,Gedera,,29260.0,,2016,15734.479,1.6186907100176713,26.06046885950275,73.93953114049725,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,גדרות,Gederot,,5008.0,,2016,2976.71,1.591912914896291,31.909053955541516,68.09094604445848,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,גולן,Golan,,20110.0,,2016,12258.766,2.0920431215879285,26.10102028213933,73.89897971786067,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,גוש עציון,Gush Etzion,,26401.0,,2016,10429.84,1.2684735699200533,14.190917597968902,85.8090824020311,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
370,גזר,Gezer,,396.0,,2016,20378.02,2.1742845596659297,24.60560446991415,75.39439553008584,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
166,גן יבנה,Gan Yavne,,23688.0,,2016,13934.29,1.6762299445137812,28.80010391631005,71.19989608368995,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,גן רווה,Gan Rawe,,5976.0,,2016,4967.71,2.308764102385351,31.933667625525647,68.06633237447434,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
229,גני תקווה,Ganne Tiqwa,,23650.0,,2016,10203.55,1.6757541965501328,14.186729128587599,85.8132708714124,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
494,דאלית אל-כרמל,Daliyat Al-Karmel,,17672.0,,2016,15464.738000000001,2.5088314309260693,12.55493626856142,87.44506373143858,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
489,דבורייה,Daburiyya,,10480.0,,2016,4356.0,1.1977365089665262,3.581267217630854,96.41873278236915,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
490,דייר אל-אסד,Deir Al-Asad,,12176.0,,2016,4512.0,1.0469758478543607,6.914893617021277,93.08510638297872,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
492,דייר חנא,Deir Hanna,,10283.0,,2016,4103.15,1.1369412742670104,3.561897566503784,96.43810243349621,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2200,דימונה,Dimona,,37213.0,,2016,21772.940000000002,1.788394256062327,20.40716595921359,79.59283404078641,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,דרום השרון,Derom HaSharon,,34313.0,,2016,25039.48,2.178338177931036,35.25025280077701,64.74974719922298,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,הגלבוע,HaGilbo'a,,32947.0,,2016,26942.3,2.533099538364626,25.44697371790827,74.55302628209172,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,הגליל העליון,HaGalil HaElyon,,19674.0,,2016,16198.12,2.558128369777733,25.744469111230188,74.25553088876981,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,הגליל התחתון,HaGalil HaTahton,,12801.0,,2016,8160.199999999999,1.9100138683269645,40.84985662116126,59.15014337883875,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
9700,הוד השרון,Hod HaSharon,,65020.0,,2016,33737.956,1.599556231375556,25.881105541782084,74.11889445821791,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,הערבה התיכונה,HaArava HaTikhona,,6089.0,,2016,2686.28,2.326800895629691,10.532036868829755,89.46796313117024,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3769,הר אדר,Har Adar,,4405.0,,2016,2403.02,1.6799225410452066,36.20943645912227,63.790563540877734,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,הר חברון,Har Hevron,,10631.0,,2016,3810.973,1.3522012455880617,10.057090407095512,89.94290959290448,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
6400,הרצלייה,Herzliyya,,105273.0,,2016,74348.4,2.201600140242134,37.669943132602725,62.330056867397275,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,זבולון,Zevulun,,13401.0,,2016,9193.733,1.9400993290488404,28.85099012555618,71.14900987444382,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
9300,זכרון יעקב,Zikhron Ya'aqov,,23513.0,,2016,12852.836,1.5583841969847978,40.01261667074878,59.98738332925122,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1290,זמר,Zemer,,7482.0,,2016,2105.0,0.8836471750051687,30.8812351543943,69.11876484560571,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
975,זרזיר,Zarzir,,8836.0,,2016,2964.615,1.0774335579640948,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,חבל אילות,Hevel Elot,,4678.0,,2016,3506.3563333333336,2.4496890750382656,33.44578308213398,66.55421691786601,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,חבל יבנה,Hevel Yavne,,6388.0,,2016,4644.2,1.8887902644456849,33.896042375436025,66.10395762456398,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,חבל מודיעין,Hevel Modi'in,,23646.0,,2016,19962.519999999997,2.358982752116213,34.632501307450156,65.36749869254984,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
6500,חדרה,Hadera,,103847.0,,2016,61610.37,1.8704142528292464,12.940678655232876,87.05932134476713,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
6600,חולון,Holon,,192655.0,,2016,128214.63,1.850402236162317,19.64052776192545,80.35947223807455,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,חוף אשקלון,Hof Ashqelon,,20100.0,,2016,11709.562000000002,1.9757955152319961,28.664624688779988,71.33537531122,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,חוף הכרמל,Hof HaKarmel,,34463.0,,2016,24691.85,2.2830449228709475,20.007310104346175,79.99268989565384,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,חוף השרון,Hof HaSharon,,12534.0,,2016,15451.06,2.873352875131628,33.883646170553995,66.11635382944601,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1303,חורה,Hura,,20671.0,,2016,4860.0,0.6767162275437429,1.440329218106996,98.559670781893,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
496,חורפיש,Hurfeish,,6544.0,,2016,2823.57,1.26433083585488,3.8097160686648457,96.19028393133516,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
4000,חיפה,Haifa,,289507.0,,2016,168706.44000000003,1.6551992488998426,26.1115165491015,73.8884834508985,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2034,חצור הגלילית,Hazor HaGelilit,,10638.0,,2016,9181.116,2.8202424560772985,1.7200196577409546,98.27998034225905,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1247,חריש,Harish,,31733.0,,2016,315.625,0.7375062067354032,36.84435643564356,63.15564356435643,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
6700,טבריה,Tiberias,,48509.0,,2016,36454.23,2.329219495317662,11.631331946937292,88.3686680530627,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
962,טובא-זנגרייה,Tuba-Zangariyye,,6935.0,,2016,2886.2,1.2490952152711432,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
498,טורעאן,Tur'an,,14397.0,,2016,5476.03,1.11957180088864,36.43516744795043,63.564832552049566,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2730,טייבה,Tayibe,,45071.0,,2016,21941.41,1.4569779212970388,39.572661920997795,60.42733807900221,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2720,טירה,Tire,,26567.0,,2016,15934.84,1.7413731632959437,16.233321451611687,83.76667854838831,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2100,טירת כרמל,Tirat Karmel,,29069.0,,2016,11427.64,1.5787309451996079,9.698975466500519,90.30102453349949,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8900,טמרה,Tamra,,35349.0,,2016,22994.616,1.9326905632569595,21.28218188118471,78.71781811881529,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1295,יאנוח-ג'ת,Yanuh-Jat,,6759.0,,2016,3238.74,1.406667766958244,0.5786200806486473,99.42137991935137,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
46,יבנאל,Yavne'el,,4557.0,,2016,2430.929,1.6089091561915194,51.088657875240294,48.91134212475971,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2660,יבנה,Yavne,,54981.0,,2016,32286.5268,2.0484516189203648,11.885164433357385,88.11483556664263,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
9400,יהוד-מונוסון,Yehud,,30977.0,,2016,19813.54,1.857185371818287,16.956788135789967,83.04321186421004,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,יואב,Yo'av,,9133.0,,2016,5730.88,1.9107996952525752,45.448691998436544,54.551308001563456,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
29,יסוד המעלה,Yesud HaMa'ala,,1969.0,,2016,2130.0299999999997,3.507030426765015,35.869447848152376,64.13055215184762,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
499,יפיע,Yafi,,18113.0,,2016,9728.364,1.454860920021535,16.347702450278383,83.65229754972162,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
240,יקנעם עילית,Yoqne'am Illit,,23729.0,,2016,16892.008,2.132842084595836,32.050707056259974,67.94929294374002,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
831,ירוחם,Yeroham,,11403.0,,2016,6867.57,2.0554140565842913,2.440018813059059,97.55998118694095,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3000,ירושלים,Jerusalem,,1005919.0,,2016,455669.75,1.4280823073481492,34.95311022950284,65.04688977049716,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
502,ירכא,Yirka,,16194.0,,2016,11805.22,1.9700961499147642,1.4503753424332626,98.54962465756675,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
504,כאבול,Kabul,,11993.0,,2016,6719.0,1.382465485943614,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
505,כאוכב אבו אל-היג'א,Kaokab Abu Al-Hija,,3984.0,,2016,1382.002,1.1230333232433838,3.039214125594609,96.9607858744054,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1224,כוכב יאיר,Kokhav Ya'ir,,9176.0,,2016,6473.4349999999995,1.963948658010562,24.788848578845702,75.21115142115428,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1059,כסיפה,Kuseife,,18867.0,,2016,4405.77,0.6224045551203252,3.790483842778901,96.2095161572211,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1296,כסרא-סמיע,Kisra-Sumei,,8930.0,,2016,3522.96,1.1685871064204192,1.3613552240161682,98.63864477598383,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
978,כעביה-טבאש-חג'אג'רה,Ka'abiyye-Tabbash-Hajajre,,6170.0,,2016,1715.0,0.9318980834958948,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
633,כפר ברא,Kafar Bara,,3710.0,,2016,1608.118,1.305036356553918,39.48928188105599,60.510718118944006,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1263,כפר ורדים,Kefar Weradim,,5656.0,,2016,3077.937,1.532940212613896,45.09309319846378,54.906906801536216,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
507,כפר יאסיף,Kafar Yasif,,10574.0,,2016,6304.2,1.7910282389088825,0.6344976364963041,99.3655023635037,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
168,כפר יונה,Kefar Yona,,28135.0,,2016,12502.56,1.5617731239528503,17.750076784274583,82.24992321572542,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
508,כפר כמא,Kafar Kama,,3412.0,,2016,1727.2700000000002,1.4723853688059947,5.0872185587661445,94.91278144123385,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
509,כפר כנא,Kafar Kanna,,24262.0,,2016,8843.32,1.13102602397604,40.11370559925458,59.88629440074542,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
510,כפר מנדא,Kafar Manda,,21041.0,,2016,8670.0,1.2718349079074907,24.910726643598615,75.08927335640139,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
6900,כפר סבא,Kefar Sava,,100262.0,,2016,55306.91999999999,1.5469472975827634,44.65173616610725,55.34826383389275,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
634,כפר קאסם,Kafar Qasem,,26389.0,,2016,11798.25,1.4655077914782366,39.71420549657788,60.28579450342212,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
654,כפר קרע,Kafar Qara,,19890.0,,2016,10884.3,1.672649764415526,10.248706852990088,89.75129314700992,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
267,כפר שמריהו,Kefar Shemaryahu,,2077.0,,2016,4130.439,6.008107901713148,43.607742421568254,56.392257578431746,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
